------ 2017-2018 Atlanta Hawks Roster Composition ------
DeAndre' Bembry
Andrew Harrison
Dillon Brooks
Ivan Rabb
Marc Gasol
Mario Chalmers
Tyreke Evans
Chandler Parsons
Wayne Selden
Ben McLemore
JaMychal Green
Omari Johnson
MarShon Brooks
------ 2017-2018 Miami Heat Roster Composition ------
Bam Adebayo
Josh Richardson
Justise Winslow
Dwyane Wade
Luke Babbitt
Goran Dragic
Kelly Olynyk
James Johnson
Tyler Johnson
Rodney McGruder
Wayne Ellington
Jordan Mickey
Hassan Whiteside
Dion Waiters
Udonis Haslem
------ 2017-2018 Milwaukee Bucks Roster Composition ------
John Henson
Jabari Parker
Giannis Antetokounmpo
D.J. Wilson
Malcolm Brogdon
Thon Maker
Sterling Brown
Tyler Zeller
Khris Middleton
Tony Snell
Eric Bledsoe
Matt Dellavedova
Brandon Jennings
Shabazz Muhammad
Jason Terry
------ 2017-2018 Minnesota Timberwolves Roster Composition ------
Karl-Anthony Towns
Tyus Jones
Nemanja Bjelica
Gorgui Dieng
Justin Patton
Jimmy Butler
Andrew Wiggins
Jamal Crawford
Derrick Rose
Amile Jefferson
Marcus Georges-Hunt
Taj Gibson
Jeff Teague
Aaron Brooks
Cole Aldrich
------ 2017-2018 New Orleans Pelicans Roster Composition ------
Anthony Davis
Frank Jackson
Cheick Diallo
Jrue Holiday
DeMarcus Cousins
Nikola Mirotic
Darius Miller
Alexis Ajinca
Ian Clark
Jordan Crawford
Emeka Okafor
DeAndre Liggins
E'Twaun Moore
Solomon Hill
Rajon Rondo
------ 2017-2018 New York Knicks Roster Composition ------
Frank Ntilikina
Kristaps Porzingis
Damyean Dotson
Enes Freedom
Emmanuel Mudiay
Kyle O'Quinn
Trey Burke
Joakim Noah
Troy Williams
Michael Beasley
Lance Thomas
Tim Hardaway Jr.
Jarrett Jack
Ron Baker
Courtney Lee
------ 2017-2018 Oklahoma City Thunder Roster Composition ------
Nick Collison
Alex Abrines
Terrance Ferguson
Steven Adams
Dakari Johnson
Russell Westbrook
Josh Huestis
Andre Roberson
Paul George
Carmelo Anthony
Jerami Grant
Kyle Singler
Raymond Felton
Corey Brewer
Patrick Patterson
------ 2017-2018 Orlando Magic Roster Composition ------
Aaron Gordon
Mario Hezonja
Wesley Iwundu
Jonathan Isaac
Nikola Vucevic
Terrence Ross
Evan Fournier
Rodney Purvis
Shelvin Mack
Marreese Speights
Arron Afflalo
D.J. Augustin
Bismack Biyombo
Khem Birch
Jonathon Simmons
------ 2017-2018 Philadelphia Sixers Roster Composition ------
Richaun Holmes
Markelle Fultz
Furkan Korkmaz
Timothe Luwawu-Cabarrot
Ben Simmons
Joel Embiid
Dario Saric
Justin Anderson
Ersan Ilyasova
Robert Covington
Marco Belinelli
Jerryd Bayless
T.J. McConnell
Amir Johnson
J.J. Redick
------ 2017-2018 Phoenix Suns Roster Composition ------
Dragan Bender
Josh Jackson
Tyler Ulis
T.J. Warren
Devin Booker
Davon Reed
Alex Len
Marquese Chriss
Elfrid Payton
Brandon Knight
Troy Daniels
Shaquille Harrison
Alan Williams
Tyson Chandler
Jared Dudley
------ 2017-2018 Portland Trail Blazers Roster Composition ------
Meyers Leonard
C.J. McCollum
Damian Lillard
Caleb Swanigan
Pat Connaughton
Jake Layman
Zach Collins
Shabazz Napier
Jusuf Nurkic
Maurice Harkless
Al-Farouq Aminu
Wade Baldwin IV
Ed Davis
Evan Turner
George Papagiannis
------ 2017-2018 Sacramento Kings Roster Composition ------
De'Aaron Fox
Frank Mason
Willie Cauley-Stein
Harry Giles
Justin Jackson
Bogdan Bogdanovic
Skal Labissiere
Iman Shumpert
Buddy Hield
Bruno Caboclo
Vince Carter
Nigel Hayes
Zach Randolph
Kosta Koufos
Garrett Temple
------ 2017-2018 San Antonio Spurs Roster Composition ------
Manu Ginobili
Dejounte Murray
Derrick White
Tony Parker
Kyle Anderson
Davis Bertans
Kawhi Leonard
Pau Gasol
Danny Green
Rudy Gay
Patty Mills
Brandon Paul
Joffrey Lauvergne
Bryn Forbes
LaMarcus Aldridge
------ 2017-2018 Toronto Raptors Roster Composition ------
Jakob Poeltl
Pascal Siakam
DeMar DeRozan
OG Anunoby
Delon Wright
Jonas Valanciunas
Norman Powell
Lucas Nogueira
Malachi Richardson
Serge Ibaka
Kyle Lowry
C.J. Miles
Fred VanVleet
Lorenzo Brown
Alfonzo McKinnie
------ 2017-2018 Utah Jazz Roster Composition ------
Dante Exum
Alec Burks
Raulzinho Neto
Rudy Gobert
Tony Bradley
Donovan Mitchell
Derrick Favors
Ricky Rubio
Jae Crowder
Ekpe Udoh
Royce O'Neale
David Stockton
Joe Ingles
Thabo Sefolosha
Jonas Jerebko
------ 2017-2018 Washington Wizards Roster Composition ------
Otto Porter
Tomas Satoransky
Bradley Beal
John Wall
Kelly Oubre, Jr.
Markieff Morris
Chris McCullough
Marcin Gortat
Tim Frazier
Ian Mahinmi
Ty Lawson
Ramon Sessions
Mike Scott
Jason Smith
Jodie Meeks
